"","V1","V2","V3","V4","V5","V6"
"X22553_50",1,1.09302325581395,1,1,1.76066133052434,1.91822777607563
"X22569_33",1,1,1,1.98027392119861,1.99999396664249,1.99996313934049
"X22585_6",1,1,1,1.92537217945035,1,1
"X22588_29",1,1,1,1,1.9982931944014,1.95026237464361
"X22603_32",1,1,1,1.8141398796174,1,1
"X22606_34",1,1.98331094579495,1,1,1,1
"X22641_57",1,1,1,1.99997777205945,1,1
"X22667_68",1,1,1,1,1.74189759592607,1.84730798808135
"X22673_33",1,1,1,1,1,1
"X22674_46",1,1,1.99694150719343,1,1,1
"X22684_58",1,1.61268604702172,1,1.9999833350981,1,1
"X22699_7",1,1.42892176621833,1,1.12041142581365,1,1
"X22701_67",1,1.97940320029792,1,1.85968650712473,1,1
"X22713_13",1,1.86778643177098,1,1,1,1
"X22724_41",1,1.99352785468126,1,1.65288216326354,1,1.61991854868567
"X22731_52",1,1,1,1.0625,1.88733460950208,1.98986051596036
"X22734_15",1,1.98140791048393,1,1.55313675369297,1.99808424057057,1.99996146689158
"X22742_25",1,1,1,1,1.90905323899565,1.68284081008931
"X22759_31",1.99649122807018,1.30721430823816,1.99948116350352,1,1,1
"X22763_52",1,1.30721430823816,1,1.55012987573499,1,1
"X22787_11",1,1.83247041682784,1,1.66272747443368,1,1
"X22803_47",1,1,1,1.67498036394182,1,1
"X22804_8",1,1.9989170320964,1,1.28967037197151,1,1
"X22812_38",1,1,1.99591908097117,1.12511427452005,1,1
"X22819_34",1,1,1,1.064,1.95300673234464,1.95831372218827
"X22838_24",1,1,1.99516563156189,1,1,1
"X22847_8",1,1.98909108658832,1.99961342628713,1.99970505984453,1.99827025785314,1.99261682937418
"X22850_46",1,1,1,1.71835753744658,1,1
"X22864_36",1,1.95809466789832,1,1,1,1
"X22867_45",1,1,1,1,1.90355424002268,1.97775683268125
"X22868_34",1,1.4365240293768,1,1.64013186360549,1.99999344003876,1.99999672086258
"X22877_60",1,1,1.96787803690586,1,1,1
"X22881_56",1,1,1,1,1.99993509462762,1.99867637508833
"X22884_28",1,1,1,1.12511427452005,1.99930306769666,1.9992679656506
"X22885_19",1,1.99786642327839,1.15686274509804,1.99977031402334,1.68284081008931,1.823342424037
"X22889_31",1,1,1,1.37924238413373,1.99987380386177,1.99921749551393
"X22896_12",1,1,1,1.12609922017587,1.90905323899565,1.61991854868567
"X22923_35",1,1,1,1,1.98328003154149,1.25806451612903
"X22938_48",1,1,1,1.25808076230128,1,1
"X22942_6",1,1,1,1.60210570753884,1,1
"X22944_38",1,1.65626957784882,1.74296827684657,1.37673730246594,1,1
"X22969_15",1,1,1,1.12811631974212,1.96866760853248,1.95026237464361
"X22974_47",1.93506493506493,1,1.99994482781167,1.37182292172876,1.99999242620113,1.99999325800941
"X22989_55",1,1.72353880034004,1,1.84384205565277,1.90905323899565,1.61991854868567
"X23002_35",1,1,1,1.61709836150995,1,1
"X23008_66",1,1.96515733573354,1,1.62540313113778,1.99845232700771,1.98760015530458
"X23013_37",1,1.80626432314924,1,1.06299212598425,1,1
"X23022_54",1,1.90177385827264,1,1,1,1
"X23030_24",1,1.9999252296997,1,1,1,1
"X23032_56",1,1,1,1.17797972881848,1.90355424002268,1.99991633535525
"X23035_44",1,1.32252522844876,1.9974655344502,1.79338360271777,1.84350619214292,1.87281952469057
"X23059_25",1,1,1,1.1231897805603,1,1
"X23060_46",1,1,1,1.99422442329667,1,1
"X23065_17",1,1.9999334466141,1.99995762331483,1.95677094790756,1.99728693857552,1.99663333116511
"X23069_64",1,1.99965989722123,1,1.70019119438243,1.21621621621622,1.60892090365775
"X23081_44",1,1.98922947130822,1,1,1,1
"X23087_46",1,1.95124202332436,1,1.99821657570879,1,1
"X23097_33",1,1.56742664725538,1,1.72787872498452,1,1
"X23098_55",1,1.09195402298851,1,1.12041142581365,1.99830308127417,1.99999450473903
"X23116_13",1,1.24490615780554,1,1.98174450128968,1.18181818181818,1
"X23117_67",1.99979360165119,1,1.99879360274258,1,1,1
"X23118_31",1,1.73691441770214,1,1.34683391593192,1,1
"X23129_44",1,1.99210279976453,1,1.99998026366503,1,1
"X23136_28",1,1.80626432314924,1,1.1806513797124,1,1
"X23143_22",1,1,1,1,1,1
"X23161_14",1,1,1,1,1.9144990122704,1.60892090365775
"X23176_37",1,1,1.99980680751934,1.12132352941176,1,1
"X23184_63",1,1,1.9981760044538,1.06349206349206,1,1
"X23189_54",1,1.92264510870544,1,1.75690683025625,1.8540334357279,1.76066133052434
"X23196_32",1,1,1,1,1.773512904182,1.75050143727026
"X23200_47",1,1.99893718583291,1,1,1,1
"X23207_49",1,1.99796797877589,1,1.99985421032137,1.99996789525638,1.9993974415303
"X23208_27",1,1,1,1.12132352941176,1,1
"X23238_9",1,1,1,1.13126577713667,1.9982931944014,1.99535079065793
"X23251_61",1,1.80242918228065,1,1.69986376030986,1,1
"X23258_25",1,1,1,1.9470311441312,1.42497200447928,1
"X23298_13",1,1,1,1,1,1
"X23299_47",1,1.99998103939262,1,1.1442674740029,1,1
"X23309_47",1,1,1,1.84238718861574,1,1
"X23312_5",1,1,1,1.0625,1.96743448995813,1.35411020776874
"X23337_36",2,1,1.99998785326789,1,1,1
"X23339_13",1,1.62008742814869,1.99677822180282,1.87913580283707,1,1.37029637029637
"X23360_16",1,1.99991070146105,1,1.51349338955179,1,1
"X23364_7",1,1,1,1.99972525782553,1,1
"X23375_48",1,1,1,1.12224954094177,1.74189759592607,1.96479072289615
"X23376_17",1,1.99980116306395,1,1,1,1
"X23401_50",1,1.93112235706649,1,1.99397081055466,1.99928723983387,1.97165906609451
"X23402_15",1,1.08695652173913,1,1.73894117307241,1,1
"X23406_14",1,1,1,1.06299212598425,1.74189759592607,1.97950504765597
"X23413_32",1,1,1,1.99603975482153,1,1
"X23418_24",1,1,1,1.12041142581365,1.88120261601803,1.37894736842105
"X23434_23",1,1,1.69341999286518,1,1,1
"X23437_41",1,1.99927340709808,1.63502380102998,1.23543668224607,1.99996693263705,1.9999844217226
"X23451_22",1,1.73792134516837,1,1.17667322834646,1.99969376234555,1.99999560694586
"X23459_5",1,1.17402597402597,1,1,1.88120261601803,1.70438109342219
"X23469_67",1,1,1,1,1,1
"X23475_49",1,1.47877557490844,1,1.99920647051146,1,1
"X23490_36",1,1.4365240293768,1.56632239887092,1.28356551469866,1,1
"X23493_15",1,1,1.9772459375449,1.23037942737985,1,1
"X23494_35",1,1,1.9999698399617,1,1,1
"X23502_28",1,1,1.9859783037335,1,1,1
"X23518_27",1,1,1,1.41546504827249,1,1
"X23519_19",1,1.68043800384888,1,1.18481218878636,1,1
"X23534_36",1,1.99948712435873,1,1.98158983068799,1,1.21052631578947
"X23535_68",1,1,1,1.9998701567886,1,1
"X23545_27",1,1,1,1.99874449006617,1,1
"X23550_6",1,1,1,1,1.98694468216252,1.99996388690264
"X23559_66",1,1.55903122037844,1,1.82010857736357,1,1
"X23561_64",1,1.99350032176453,1,1.99167274413047,1,1
"X23569_7",1,1.87490500510173,1,1.55313675369297,1,1
"X23601_58",1,1.99997839699817,1,1.99998163158154,1.97288257599512,1.99535079065793
"X23613_26",1,1,1,1,1,1
"X23662_42",1,1,1,1.72151093167079,1,1
"X23664_17",1,1,1,1,1,1
"X23672_48",1,1,1,1,1.74052348118418,1.95936055130458
"X23680_45",1,1,1,1,1.99476497675491,1.83885142515649
"X23687_13",1,1.99997095058117,1.65084434805778,1.99990226176881,1,1
"X23706_31",1,1,1,1,1.96743448995813,1.22857142857143
"X23717_10",1,1.99987633343281,1.82040766829528,1.99860148609178,1.93159920981632,1.75050143727026
"X23718_41",1,1,1.98984176314549,1,1,1
"X23728_27",2,1.69851072840945,1.99997626311226,1.99958881161696,1.96866760853248,1.9969229278981
"X23765_30",1,1.94554766108487,1,1,1,1
"X23770_18",1,1.99998085908315,1,1.99980997948685,1,1
"X23774_38",1,1.57167853742161,1,1.96258481477615,1,1
"X23791_39",2,1,1.39104291934481,1,1.17391304347826,1.59826502611313
"X23814_28",1,1,1,1.53966579433709,1.17391304347826,1.37894736842105
"X23817_43",1,1.99836927289224,1,1.99996037591389,1.19047619047619,1.97375263448891
"X23831_18",1,1.95937414487966,1,1,1,1
"X23859_60",1,1,1.99913178339945,1.06201550387597,1,1
"X23883_51",1,1.99980641225156,1,1.99223499960077,1,1
"X23906_59",1,1,1,1.06201550387597,1.99998365583064,1.99994592345669
"X23928_65",1,1,1,1,1,1
"X23986_6",1,1,1,1,1.53224314404225,1.95812779716488
"X24007_22",1,1.99998110027114,1,1.97653538854571,1.99999325800941,1.9999595134123
"X24009_67",1,1,1,1.1442674740029,1,1
"X24010_42",1,1.16678545972915,1,1.76246070363183,1,1
"X24017_66",1,1,1,1.96804652271149,1.97155742193113,1.98410676112835
"X24049_23",1,1,1,1.37673730246594,1,1
"X24060_29",1,1.99975375495396,1,1.98988049056209,1.99995035406245,1.99893332149947
"X24107_16",1,1.24244631979439,1,1.98704943032128,1,1
"X24134_62",1,1,1,1,1.67585270508191,1.92329383522505
"X24153_24",1,1,1.97273962393176,1,1,1
"X24174_45",1,1.81398439385712,1,1.32592364882899,1,1
"X24180_48",1,1.3257697015347,1,1.99731118311143,1.83291976773075,1.70438109342219
"X24189_53",1,1,1,1,1.97699175753225,1.99827025785314
"X24195_65",1,1.59844758499313,1,1.53653240082974,1,1
"X24208_66",1,1,1,1.65230717477963,1,1
"X24226_15",1,1,1,1.78871632181668,1,1
"X24236_30",1,1,1,1.13805253042921,1,1
"X24248_25",1,1.96590549379252,1,1.93149548780314,1.61991854868567,1.96616868291134
"X24267_51",1,1,1.99989693797634,1,1,1
"X24272_56",2,1,1,1,1,1
"X24282_19",1,1.48485704197674,1,1.38435137996287,1,1
"X24284_40",1,1,1,1.12511427452005,1,1
"X24297_42",1,1,1,1,1.84725551914996,1.83885142515649
"X24365_42",1,1,1,1.07619047619048,1.98640877671283,1.99946601358257
"X24391_30",1,1,1,1,1,1
"X24398_63",1,1.95937414487966,1,1.36468208254001,1,1
"X24411_9",1,1.97086643098402,1,1,1,1
"X24431_68",1,1.99998597846851,1,1.82564188931262,1,1
"X24434_58",1,1.99967415413329,1,1,1.99948891540764,1.99808424057057
"X24436_26",1,1,1,1.99548581438736,1,1
"X24451_61",1,1,1,1,1.9772459375449,1.99961558201954
"X24452_41",1,1,1,1,1.92101423112362,1.38800444279896
"X24456_19",1,1.97940320029792,1,1,1,1
"X24458_36",1,1.99871108390427,1,1.41026022247687,1,1
"X24471_16",1,1.42892176621833,1.96073982288494,1.49035351504846,1,1
"X24475_23",1,1,1,1.99031337681939,1.90355424002268,1.92329383522505
"X24487_22",1,1,1,1,1,1
"X24534_5",1,1.66075457723569,1,1.33490255442899,1,1
"X24538_15",1,1.81398439385712,1,1.99894145145982,1,1
"X24551_30",1,1,1,1,1,1
"X24559_45",1,1.99498579061275,1,1,1,1
"X24587_36",1,1.16678545972915,1.15094339622642,1,1,1
"X24602_15",1,1,1.99980680751934,1.13805253042921,1,1
"X24609_8",1,1.24003508964307,1,1.5471529474209,1.99990169793337,1.99979179438702
"X24632_22",1,1,1,1.12132352941176,1,1
"X24636_65",1,1,1,1.9202280423627,1,1
"X24664_38",1,1.99981094232348,1,1.99924818662231,1,1
"X24707_60",1,1,1.97866263611629,1,1,1
"X24736_44",1,1,1,1,1.94544760430966,1.59826502611313
"X24748_43",1,1,1.98267908108262,1,1.98020814865336,1.82510548679242
"X24754_58",1,1,1,1.07692307692308,1.71169975520658,1.79218725722277
"X24760_15",1,1,1,1.95462951946415,1,1
"X24770_66",1,1.42892176621833,1,1.99657636173073,1,1
"X24776_59",1,1,1,1,1.88733460950208,1.94016229630577
"X24801_33",1.88888888888889,1,1.28032345013477,1,1,1
"X24839_37",1,1.49730570205606,1.81384770151893,1.99717615183747,1.3191591017678,1.22222222222222
"X24866_51",1,1.93923434642804,1,1,1,1
"X24875_8",1,1.99330060752475,1,1.99984623302639,1.99881433447185,1.99999477752234
"X24886_59",1,1,1,1.88372613072622,1.91988221369905,1.95489157721512
"X24893_29",1,1,1,1.54283324287998,1,1.70438109342219
"X24894_7",1,1.77113372025865,1,1.49035351504846,1.99213411992555,1.91455331028518
"X24910_26",1.72727272727273,1.09195402298851,1,1,1.97699175753225,1.74052348118418
"X24912_68",1,1,1.98508588993086,1,1,1
"X24913_59",1,1.17788657690738,1,1.88139635405321,1.99998450138719,1.99710715352353
"X24952_23",1,1.24490615780554,1,1,1.98708943652008,1.96984815096792
"X24954_38",1,1,1.15094339622642,1.064,1.99998819007765,1.99921749551393
"X24956_10",1,1.08695652173913,1,1,1,1
"X24965_41",1,1.82135812290047,1,1.2271262160642,1.98857362164215,1.99737139987095
"X24969_30",1,1.89308116754924,1,1,1,1
"X24981_17",1,1.1,1,1.72316016093145,1,1
"X25013_54",1,1,1,1.28967037197151,1.96117057612885,1.96059918944847
"X25014_16",1,1.84566824384198,1,1,1,1
"X25026_51",1,1.8813288700028,1,1,1,1
"X25029_47",1,1,1,1.78466650440977,1,1
"X25039_21",1,1.97352772092324,1,1.99650788918832,1.17021276595745,1.37894736842105
"X25044_35",1,1.49308946505107,1,1.31942894041635,1,1
"X25048_61",1,1,1.99992348125465,1,1.30701754385965,1.58793866419677
"X25049_52",1,1,1,1.98258135622314,1.99971159922337,1.99979179438702
"X25050_55",1,1,1,1,1,1
"X25064_23",1,1.11428571428571,1.98708943652008,1,1,1
"X25069_66",1,1.73088541529165,1,1.35962959011609,1,1.21621621621622
"X25075_57",1,1,1,1,1,1
"X25080_15",1,1,1,1,1.76795346150774,1.92101423112362
"X25081_67",1,1.99845308215169,1,1.20017487057846,1,1
"X25084_41",2,1,1.56632239887092,1,1,1
"X25092_53",1,1,1.99629271289406,1,1,1
"X25096_23",1,1,1.98722106715692,1,1,1
"X25098_51",1,1,1,1,1.99738335290882,1.84730798808135
"X25106_15",1,1,1.98267908108262,1,1,1
"X25113_38",1,1,1,1,1.63346911716482,1.99805218777885
"X25125_26",1,1,1,1,1.95929311244766,1.79515011672435
"X25147_56",1,1,1,1,1.84725551914996,1.98640877671283
"X25152_27",1,1.31622374958882,1,1.30432276251144,1.99845232700771,1.99997540651244
"X25163_56",1,1,1,1,1.89623438206436,1.98820824212748
"X25177_34",1,1.08888888888889,1,1.62668459067966,1,1
"X25179_64",1,1.0952380952381,1,1,1.8676229462704,1.50286555549713
"X25181_11",1,1,1,1.95130354959509,1,1
"X25196_18",1,1.78163225409966,1,1,1,1
"X25209_67",1,1.99996014586465,1,1.38435137996287,1,1
"X25221_36",1,1,1.99913178339945,1.0650406504065,1,1.5240034555103
"X25232_17",1,1,1.65084434805778,1,1.98020814865336,1.92736779382096
"X25234_58",1,1,1,1.75085396589091,1,1
"X25241_49",1,1.99962042649823,1,1.32160968135628,1.30128339995792,1.3620253164557
"X25244_23",1,1.50594571472037,1.70438109342219,1.20529225797056,1,1.21621621621622
"X25245_29",1,1,1,1.12414457831325,1,1
"X25279_24",1,1,1.99888372233145,1.1753857117003,1,1
"X25293_62",1,1.8139277233716,1,1,1,1
"X25305_10",1,1.98704626666621,1,1.99996724284905,1.51580165435681,1.35411020776874
"X25309_62",1,1,1,1,1.9492729555117,1.97869629683162
"X25314_8",1,1.24490615780554,1,1.17797972881848,1.99443797058955,1.92903047333359
"X25326_25",1,1.25798816568047,1,1.9999756538636,1,1
"X25328_29",1,1.09302325581395,1,1,1,1
"X25336_29",1,1,1,1.08163265306122,1.54687614176105,1.96616868291134
"X25337_9",1,1,1.16,1.14691273638642,1.99999010740725,1.99847548450063
"X25339_21",1,1,1,1.32160968135628,1.98660714244414,1.99973386273894
"X25352_66",1,1,1,1,1.90905323899565,1.37029637029637
"X25360_9",1,1,1,1.12224954094177,1,1
"X25363_47",1,1,1,1.12414457831325,1,1
"X25368_36",1,1,1.28032345013477,1,1,1
"X25404_41",1,1,1,1.91653878932276,1,1
"X25425_14",1,1.37216864981767,1,1.55909369700298,1,1.20512820512821
"X25428_59",1,1,1.56632239887092,1.06201550387597,1.99996789525638,1.99949458773846
"X25450_60",1,1.86778643177098,1,1,1,1
"X25459_7",1,1.31316322828639,1,1.61084879917139,1.73347889084513,1.80444707245507
"X25482_51",1,1,1,1,1.31297185998627,1.98593345220359
"X25487_36",1,1.95671401567793,1,1.70989845703037,1,1
"X25493_59",1,1.8643958656965,1.58187533039018,1.67094189725265,1.31297185998627,1.483288166215
"X25513_27",1,1.98237231072908,1,1.0625,1,1
"X25523_19",2,1.60697621093489,1,1.99318426729356,1,1
"X25542_24",1,1.99802972767102,1,1.96162969651431,1,1
"X25567_10",1,1,1,1.96933821894534,1,1
"X25568_8",1,1.9730038409892,1,1.86245052362693,1,1
"X25573_27",1,1.99985492045229,1,1,1,1
"X25576_25",1,1.99734294359621,1,1,1,1
"X25578_62",1,1.98188771323566,1,1.99747938549075,1.94057973151236,1.98410676112835
"X25591_15",1,1.08791208791209,1,1.17930563460444,1,1
"X25595_14",1.96842105263158,1,1,1.06349206349206,1,1
"X25627_5",1,1.40149065724839,1,1.4968427323309,1.99944934835001,1.98127411481165
"X25651_18",1,1.99995352172483,1,1,1,1
"X25663_13",1,1.91998832860277,1,1.42351655941938,1,1
"X25665_29",1,1,1,1.99870222566,1,1
"X25688_58",1,1.31622374958882,1.97866263611629,1.99912313150478,1.99728693857552,1.99999010740725
"X25696_48",1,1,1,1.52009444249362,1.88796488778504,1
"X25731_16",1,1,1.69341999286518,1,1.20512820512821,1.69347854611013
"X25793_36",1,1.90645492742004,1,1.96679126062943,1,1
"X25806_34",1,1.99852379694533,1,1.99968669909123,1,1
"X25813_63",1,1,1.99801352693121,1,1,1
"X25844_18",1,1.99700514450246,1.82040766829528,1.30269413404346,1.346528973035,1.73870062448907
"X25874_41",1,1,1,1,1.9144990122704,1
"X25897_50",1,1.08695652173913,1,1.94562680860311,1,1
"X25924_20",2,1.84922337514505,1.98857362164215,1.12914923291492,1.99981634387113,1.99996233467443
"X25928_10",1,1,1,1.8563572621093,1.71169975520658,1.60892090365775
"X25932_30",1,1,1,1.99722413383914,1,1.2
"X25936_39",1,1,1,1.07017543859649,1.99995279917594,1.99535079065793
"X25955_27",1,1.90177385827264,1,1.70594724654693,1,1
"X25957_6",1,1,1.58994510643995,1.96178399019057,1.99476497675491,1.99944934835001
"X25962_40",1,1.60365584837647,1,1.78491134404191,1,1
"X25969_22",1,1,1,1.06349206349206,1.91988221369905,1.92903047333359
"X25970_5",1,1.09195402298851,1,1.907801383815,1,1
"X26002_42",1,1,1,1.12224954094177,1,1
"X26006_64",1,1,1,1.12132352941176,1.16326530612245,1
"X26016_12",1,1,1,1,1.94548717516928,1.91455331028518
"X26042_10",2,1,1,1,1,1
"X26092_18",1,1.97026959426772,1,1,1,1
"X26111_21",1,1.85422979360443,1,1,1,1
"X26115_53",1,1.70625101295099,1,1.98851995415618,1,1
"X26124_14",1,1.99575319346134,1,1,1,1
"X26126_64",1,1,1,1,1,1
"X26135_26",1,1,1,1.12609922017587,1.87369436025779,1.85579751526115
"X26149_65",1,1.98618409471755,1.15384615384615,1,1,1
"X26154_29",1,1.43269066648071,1,1.80556797404821,1,1
"X26157_53",1,1,1,1.06349206349206,1.96252435617357,1.96231998079061
"X26174_17",1,1,1,1.99963738088821,1,1
"X26178_29",1,1,1,1.94421110135638,1,1
"X26216_19",1,1,1.99999243483256,1,1,1
"X26220_25",1,1.72795836937737,1,1.07207207207207,1.18181818181818,1.9880047688794
"X26242_41",1,1,1,1.8141398796174,1,1
"X26258_10",1,1,1,1.75954326164911,1,1
"X26269_56",1,1,1,1.15546326206225,1.81378981479016,1.75050143727026
"X26274_16",1,1.81786794177287,1,1.99469028890157,1.16666666666667,1
"X26285_30",1.8,1.99899662196037,1.98734127407387,1.99882320749033,1.81378981479016,1.96616868291134
"X26294_7",1,1,1,1,1,1
"X26306_23",1,1.48083796928939,1,1.43187543139829,1.30701754385965,1
"X26320_68",1,1.52830421209722,1,1,1,1
"X26326_24",1,1.38998211091234,1,1.18481218878636,1.47403551488183,1.38800444279896
"X26327_34",1,1.38628755988888,1.91988221369905,1.66344129568971,1.99996388690264,1.8011525013586
"X26354_37",1,1,1,1.91585564810327,1,1
"X26376_34",1,1,1.99999194037717,1.06299212598425,1,1
"X26377_61",1,1,1,1,1.93631663140181,1.94548717516928
"X26396_17",1,1.57167853742161,1,1.35184344618136,1,1
"X26412_25",1,1,1,1.93825242259745,1,1
"X26423_25",1,1,1,1,1,1
"X26424_21",2,1,1.99844951457057,1,1,1
"X26438_44",1,1.6112920830936,1,1.89045359946774,1,1
"X26461_27",1,1.16678545972915,1,1.95173886640438,1.35411020776874,1.87174402364778
"X26474_24",1,1,1.99995915968799,1,1,1
"X26491_9",1,1,1,1.12041142581365,1,1.19512195121951
"X26503_20",1,1,1.99706305824186,1,1,1
"X26539_16",1,1.17593515381038,1,1.97411685839518,1,1
"X26542_45",1,1.37909972663813,1.16666666666667,1.23372659398204,1.97021166772771,1.95831372218827
"X26566_9",1,1,1,1.12132352941176,1,1
"X26576_62",1,1,1,1.12041142581365,1,1
"X26584_6",1,1.65183520462806,1,1.27771012936624,1.16666666666667,1.3620253164557
"X26588_36",1,1,1,1.75375125049153,1.99909747808576,1.99928723983387
"X26592_15",1,1.17402597402597,1,1,1,1
"X26604_24",1,1,1,1,1.72519565707416,1.49289191820837
"X26624_16",1,1,1.9981760044538,1,1,1
"X26627_13",1,1,1,1.72316016093145,1.84350619214292,1.95073191516294
"X26638_27",1,1.99477237283215,1,1,1,1
"X26669_46",1,1,1,1.07017543859649,1.99494627279068,1.99161287562826
"X26680_12",1,1.99938184413879,1,1.57684783611462,1.99097917498045,1.99889646823455
"X26683_14",1,1.99998569981268,1,1.98027392119861,1,1
"X26687_64",1,1,1,1,1.90905323899565,1.98447352095149
"X26694_7",1,1.25526195790434,1,1,1,1
"X26705_38",1,1,1.15094339622642,1,1,1
"X26716_36",1,1.86778643177098,1,1.99779230536479,1.9997463904233,1.99994026561741
"X26785_33",1,1.99990877405659,1,1.99996395793981,1.99998378899527,1.99277282632013
"X26790_14",1,1,1,1.12224954094177,1,1
"X26820_60",1,1.7628812170571,1,1.99997769457558,1.99981634387113,1.99997540651244
"X26860_53",1,1.82875517467397,1,1.49035351504846,1,1
"X26870_9",1,1.91191333096708,1,1.12041142581365,1,1
"X26877_9",1,1.99452893260781,1,1.99949092766946,1,1
"X26883_32",1,1.63261847666258,1.99955809373943,1.63653155011785,1,1
"X26919_27",1,1,1,1,1,1
"X26951_55",1,1,1,1.06201550387597,1.99844951457057,1.99889646823455
"X26963_42",1,1,1,1,1,1
"X26968_68",1,1.99102583887856,1,1,1,1
"X26976_67",1,1.9969667234834,1,1,1,1
"X26978_65",1,1,1,1,1.8540334357279,1.58793866419677
"X26986_68",1,1.99974811141308,1,1.74373559444647,1,1
"X26988_45",1,1,1.99999242620113,1,1,1
"X26989_19",1,1,1,1.17930563460444,1.99965202995962,1.99998427111804
"X27005_56",1,1,1,1,1.99097917498045,1.2
"X27010_66",1,1,1.99989302318763,1,1,1
"X27028_37",1,1,1.99629271289406,1,1,1
"X27030_19",1,1.86855087023904,1,1.68551503192887,1,1
"X27038_53",1,1,1,1.06451612903226,1.99601513155715,1.94016229630577
"X27044_36",1,1,1,1.9999284244263,1,1.19512195121951
"X27052_39",1,1.93451007854903,1,1.87922549418852,1.99459591904144,1.9995828435921
"X27056_34",1,1,1,1.98506476252542,1,1
"X27066_68",1,1,1,1.12224954094177,1.99643578206585,1.99261682937418
"X27089_38",1,1,1,1,1.99958724983538,1.99986888548316
"X27097_27",1,1.25259234880476,1,1.98371502261366,1,1
"X27103_41",1,1.84732465839226,1,1.83144582614051,1,1
"X27152_42",1,1.99998496725665,1.9144990122704,1.87913580283707,1.59826502611313,1.91455331028518
"X27153_31",1,1.99575319346134,1,1,1.73347889084513,1.50286555549713
"X27155_7",1,1.99997132023222,1,1.99869171155177,1,1
"X27177_12",1,1,1,1.99902025119773,1,1
"X27203_6",1,1.9981126086847,1,1.99996237105038,1,1
"X27227_42",1,1.36879525861699,1,1.81679575692229,1,1
"X27233_50",1.99977215766689,1,1.57400306124713,1,1,1
"X27234_24",1,1,1,1.13345275414241,1,1
"X27235_11",1,1,1,1.99192712588707,1,1
"X27263_11",1,1,1,1.12224954094177,1.99108754388213,1.99557700181666
"X27273_48",2,1,1.15094339622642,1.99903544696995,1.30701754385965,1.22222222222222
"X27305_16",1,1,1,1.85553970433649,1,1
"X27306_31",1,1.99852188667842,1,1.99997329548578,1.9977242592581,1.99999299843654
"X27314_9",1,1,1,1,1,1
"X27321_25",1,1.09090909090909,1.96357464247868,1,1,1
"X27336_52",1,1.58035800887012,1,1.992629114918,1,1.50286555549713
"X27361_32",1,1,1.99997761519703,1,1,1
"X27394_50",1,1.6761229117152,1,1,1,1
"X27396_59",1,1,1.9772459375449,1,1,1
"X27406_37",1,1,1,1.63701022443718,1.63346911716482,1.95416150716668
"X27414_65",1,1,1,1,1.69341096381509,1.68284081008931
"X27441_57",1,1,1,1,1,1
"X27504_65",1,1,1,1,1.99991251078862,1.99991633535525
"X27506_51",1,1,1,1.86278768860666,1,1
"X27514_37",1,1.24003508964307,1,1.22874132457751,1,1.2
"X27533_32",1,1.16853864367676,1,1.66777548676846,1,1
"X27538_11",1,1,1.96632541779806,1,1,1
"X27539_29",1,1.44439051279881,1,1.67094189725265,1,1.90800246543243
"X27558_56",1,1,1,1,1,1
"X27576_55",1,1.38266069329848,1,1.56234096941062,1,1
"X27580_35",1,1,1,1,1.78936470472128,1.98986051596036
"X27602_63",1,1.77949420623445,1,1.15698587127159,1,1
"X27608_53",2,1,1.99999194876977,1.06299212598425,1.99999152683941,1.99999532901623
"X27609_15",1,1.63370065662131,1.83376753603331,1.74486520019715,1.99625506669724,1.99998434517355
"X27622_48",1,1.1025641025641,1,1,1.74189759592607,1.90137778814649
"X27645_45",1,1.63835341505593,1,1.98004631536411,1,1
"X27653_29",2,1,1.99999019582057,1,1,1
"X27657_41",1,1,1,1.85726705069442,1,1
"X27662_37",1,1,1,1,1.94545253441048,1.94552584536572
"X27670_42",1,1,1,1.65288216326354,1,1
"X27677_49",1,1,1,1,1,1
"X27699_27",1,1.80518184849125,1,1.61176558182009,1.9951410724991,1.9999949025439
"X27705_20",1,1,1,1.24071942823847,1,1
"X27709_8",1,1,1,1,1.86082510585551,1.99845505560719
"X27715_9",2,1,1.88682213991757,1,1,1
"X27729_33",1,1.36879525861699,1,1.85484878300764,1,1
"X27740_44",1,1,1,1.90897927681811,1,1
"X27759_38",1,1,1,1,1,1
"X27773_21",1,1,1,1,1.84730798808135,1.99149429065994
"X27778_42",1,1,1,1.84634012634567,1,1
"X27781_50",1,1,1,1.81412141798935,1,1
"X27794_9",1,1.16678545972915,1,1.97553415653434,1.16666666666667,1.58793866419677
"X27874_25",1,1,1.99998345643043,1,1,1
"X27894_32",1,1.08695652173913,1,1,1,1
"X27895_22",1,1.54108099498707,1,1.62194435990676,1.96984815096792,1.37029637029637
"X27939_11",1,1,1,1,1.99643578206585,1.99998989354011
"X27946_57",1,1,1,1.0625,1.99909747808576,1.9993974415303
"X27956_37",1,1,1,1.17797972881848,1.97155742193113,1.9882954234865
"X27989_17",1,1,1.98578696013808,1,1,1
"X27990_18",1,1,1,1.12041142581365,1.78936470472128,1.75050143727026
"X27998_18",1,1.99927413463983,1.89672938148894,1.99958160021146,1.99983431432332,1.99999561462866
"X28021_43",1,1.95671401567793,1,1.57822222023461,1,1
"X28032_36",1,1.78559918428516,1,1,1,1
"X28033_24",1,1,1,1,1,1
"X28036_26",1,1,1,1.71211176305283,1,1
"X28056_64",1,1,1,1.65230717477963,1,1
"X28070_19",1,1,1,1.06299212598425,1.9412584154308,1.94057973151236
